"order_id";"account_id";"bank_to";"account_to";"amount";"k_symbol"
31623;1508;"OP";"10600459";1657.70;"LEASING"
31624;1508;"UV";"9055811";8967.00;"SIPO"
31625;1509;"EF";"43322950";4943.00;"SIPO"
31626;1509;"QR";"20525896";2320.00;" "
31627;1510;"OP";"82537191";9985.00;"SIPO"
31628;1511;"OP";"43543106";1657.70;"LEASING"
31629;1512;"YZ";"42362171";8822.00;"SIPO"
31630;1513;"AB";"52238965";1632.00;"SIPO"
31631;1513;"QR";"85800695";3912.00;" "
31632;1513;"OP";"59476637";1316.00;"POJISTNE"
31633;1513;"GH";"65290647";689.00;" "
31634;1514;"ST";"47490662";1547.00;"SIPO"
31635;1514;"WX";"89040159";2234.00;"SIPO"
31636;1515;"IJ";"74637114";1538.00;"SIPO"
31637;1515;"CD";"84623413";774.00;" "
31638;1515;"QR";"23320967";2907.00;"POJISTNE"
31639;1516;"YZ";"87859165";2277.00;"SIPO"
31640;1517;"ST";"15521866";2601.00;"SIPO"
31641;1519;"UV";"68640708";3443.00;"SIPO"
31642;1520;"YZ";"12391865";2943.00;"SIPO"
31643;1521;"GH";"37432712";3024.00;"SIPO"
31644;1523;"CD";"15318";1684.00;"SIPO"
31645;1523;"IJ";"13058364";9843.00;" "
31646;1524;"WX";"26553452";2705.00;"SIPO"
31647;1525;"QR";"24106085";1625.00;"SIPO"
31648;1526;"QR";"69354104";4433.00;"SIPO"
31649;1527;"EF";"27702808";4557.20;"UVER"
31651;1528;"QR";"58779168";3981.00;"UVER"
31652;1529;"MN";"66372424";1059.00;"SIPO"
31653;1529;"YZ";"86592346";1463.00;" "
31654;1529;"QR";"57476818";77.00;"POJISTNE"
31655;1530;"WX";"24157417";3700.00;"SIPO"
31658;1532;"AB";"67652118";7903.00;"SIPO"
31661;1534;"EF";"3089267";7451.00;"SIPO"
31662;1534;"ST";"36498439";2155.00;" "
31663;1535;"UV";"60955130";2757.00;"SIPO"
31664;1536;"ST";"11303443";13204.00;"SIPO"
31665;1538;"IJ";"9744745";10288.00;"SIPO"
31668;1540;"IJ";"33179605";4540.00;"SIPO"
31669;1540;"UV";"76470201";3057.00;" "
31670;1540;"UV";"64628779";1164.00;"LEASING"
31671;1542;"CD";"9322101";2655.00;"SIPO"
31672;1544;"IJ";"71562015";9526.00;"SIPO"
31673;1544;"ST";"7747644";189.00;" "
31674;1545;"KL";"98522644";2625.00;"SIPO"
31675;1545;"MN";"5408674";1112.00;" "
31676;1546;"UV";"49245339";4173.00;"SIPO"
31677;1548;"MN";"36616581";2106.00;"SIPO"
31678;1549;"OP";"11773330";4052.00;"SIPO"
31679;1550;"ST";"90144109";4708.00;"SIPO"
31680;1551;"AB";"436425";747.00;"SIPO"
31681;1551;"CD";"74171310";2316.00;"SIPO"
31682;1552;"MN";"57056182";5263.00;"SIPO"
31683;1552;"WX";"17611515";1021.00;"LEASING"
31684;1554;"OP";"93773585";6551.00;"SIPO"
31685;1555;"QR";"32593053";3263.00;"SIPO"
31686;1556;"QR";"42585212";1837.00;"SIPO"
31687;1557;"EF";"82259255";2253.00;"SIPO"
31688;1558;"IJ";"10707974";1148.00;"SIPO"
31689;1558;"ST";"33069950";2899.00;" "
31690;1558;"UV";"65272307";1384.00;"LEASING"
31691;1559;"KL";"31869977";8004.00;"SIPO"
31692;1560;"YZ";"49192738";3332.00;"SIPO"
31693;1560;"CD";"89837598";244.00;" "
31694;1560;"UV";"97033959";437.00;"POJISTNE"
31695;1560;"OP";"34151840";1137.00;"LEASING"
31696;1561;"CD";"91776167";1924.00;"SIPO"
31697;1561;"WX";"32302445";51.00;"SIPO"
31698;1562;"EF";"14241010";1933.00;"SIPO"
31699;1565;"AB";"92115938";610.00;"SIPO"
31700;1565;"AB";"37661731";2095.00;" "
31701;1565;"OP";"85872715";383.00;"POJISTNE"
31702;1566;"WX";"11077720";4375.00;"SIPO"
31703;1566;"WX";"15924412";1164.00;" "
31704;1566;"YZ";"98447876";1622.00;"POJISTNE"
31705;1566;"OP";"12450731";948.00;" "
31706;1567;"UV";"14090234";480.00;"SIPO"
31707;1567;"CD";"53102117";6000.00;" "
31708;1567;"EF";"34027445";3455.00;"POJISTNE"
31709;1568;"WX";"7532716";4399.00;"SIPO"
31710;1568;"WX";"99360131";49.00;" "
31711;1568;"YZ";"14241963";1028.00;"POJISTNE"
31712;1568;"UV";"54462337";1627.00;"LEASING"
31717;1570;"UV";"20745683";2865.00;"SIPO"
31718;1571;"AB";"54680818";7692.00;"SIPO"
31719;1572;"EF";"46670591";7596.00;"SIPO"
31720;1573;"IJ";"19240260";3638.00;"SIPO"
31721;1574;"GH";"16211796";2390.00;"SIPO"
31722;1575;"CD";"10936338";2998.00;"SIPO"
31723;1576;"WX";"88001566";11816.00;"SIPO"
31724;1577;"KL";"69888543";1282.00;"SIPO"
31725;1577;"KL";"58483004";988.00;" "
31726;1577;"QR";"87333589";290.00;"POJISTNE"
31727;1578;"UV";"44909232";1825.00;"SIPO"
31728;1579;"CD";"79833501";3377.00;"SIPO"
31729;1580;"UV";"11339313";8094.20;"UVER"
31730;1581;"AB";"55002999";5758.00;"SIPO"
31731;1582;"CD";"24857425";1917.00;"SIPO"
31732;1583;"QR";"49376446";8094.20;"UVER"
31733;1584;"ST";"97312646";1983.00;"SIPO"
31734;1586;"EF";"95375972";5504.00;"SIPO"
31735;1588;"KL";"66344201";2443.00;"SIPO"
31736;1590;"ST";"5941856";5847.00;"SIPO"
31737;1590;"WX";"79533683";1025.00;" "
31738;1590;"ST";"99553811";551.00;"POJISTNE"
31739;1590;"GH";"23429125";127.00;" "
31740;1591;"AB";"70031231";7680.00;"SIPO"
31741;1591;"AB";"57081830";26.00;" "
31742;1591;"AB";"34176314";153.00;"POJISTNE"
31743;1592;"QR";"4900444";224.00;"SIPO"
31744;1592;"GH";"84782951";1613.00;"SIPO"
31745;1593;"MN";"35590773";2086.00;"SIPO"
31746;1594;"WX";"15203357";4577.00;"SIPO"
31747;1594;"AB";"37283611";1596.00;" "
31748;1594;"CD";"79126387";54.00;"POJISTNE"
31752;1596;"KL";"29656684";1306.00;"SIPO"
31753;1596;"OP";"20661324";1997.00;"SIPO"
31754;1597;"GH";"13610762";2376.00;"SIPO"
31755;1598;"CD";"36073070";5438.00;"SIPO"
31756;1598;"WX";"12520486";7384.00;" "
31757;1599;"OP";"68704247";1337.00;"SIPO"
31758;1599;"WX";"99690108";4004.00;" "
31759;1600;"YZ";"78760194";3234.00;"SIPO"
31760;1601;"AB";"43843287";2694.00;"SIPO"
31761;1602;"GH";"6762600";2033.00;"SIPO"
31762;1603;"WX";"92258166";2359.00;"SIPO"
31763;1603;"MN";"3211814";1187.00;" "
31764;1603;"CD";"6821167";6578.00;"UVER"
31765;1604;"CD";"90369587";7088.00;"SIPO"
31766;1605;"EF";"28789526";3353.00;"SIPO"
31767;1607;"GH";"89174168";9958.00;"SIPO"
31768;1608;"AB";"7212549";3425.00;"SIPO"
31769;1609;"KL";"83359962";2017.00;"SIPO"
31770;1610;"UV";"10384375";6258.00;"SIPO"
31771;1611;"UV";"84055351";403.00;"SIPO"
31772;1611;"IJ";"54032";3403.00;" "
31773;1613;"GH";"46822315";3628.00;"SIPO"
31774;1614;"CD";"41090893";5763.00;"SIPO"
31775;1615;"QR";"27684122";3124.00;"SIPO"
31776;1616;"AB";"24604940";2642.00;"SIPO"
31777;1617;"AB";"40236705";1536.00;"SIPO"
31778;1618;"EF";"1680028";2265.00;"SIPO"
31779;1619;"ST";"53959548";3220.00;"SIPO"
31780;1620;"ST";"23482644";1931.00;"SIPO"
31781;1621;"UV";"69087219";7887.00;"SIPO"
31782;1622;"KL";"22068381";2357.00;"SIPO"
31783;1622;"IJ";"83712011";1028.00;" "
31784;1623;"UV";"2717727";9160.00;"SIPO"
31785;1624;"CD";"17034912";1017.00;"SIPO"
31786;1624;"GH";"31993609";1120.00;"SIPO"
31787;1625;"GH";"44850212";185.00;"SIPO"
31788;1625;"GH";"10578328";1727.00;" "
31789;1625;"CD";"51059633";679.00;"POJISTNE"
31790;1625;"EF";"45131552";1522.00;" "
31791;1628;"AB";"57004982";2850.00;"SIPO"
31792;1629;"WX";"6837058";3137.00;"SIPO"
31793;1630;"WX";"99400460";3595.00;"SIPO"
31794;1631;"ST";"78712355";2743.00;"SIPO"
31795;1632;"OP";"65521752";1977.60;"LEASING"
31796;1633;"CD";"27727192";2145.00;"SIPO"
31797;1635;"EF";"72468793";5683.00;"SIPO"
31798;1636;"ST";"93399142";4964.00;"SIPO"
31799;1637;"KL";"47292917";774.00;"SIPO"
31800;1637;"GH";"10736680";2569.00;"SIPO"
31801;1638;"AB";"8848363";2676.00;"UVER"
31802;1638;"QR";"57185012";9749.00;"SIPO"
31806;1640;"UV";"42289441";4783.00;"SIPO"
31807;1641;"UV";"82829361";1977.60;"LEASING"
31808;1641;"ST";"5037063";7532.00;"SIPO"
31809;1641;"MN";"57866871";1294.00;" "
31810;1641;"QR";"14463842";423.00;"POJISTNE"
31811;1642;"UV";"27920514";3597.00;"SIPO"
31816;1644;"EF";"89781009";2534.00;"SIPO"
31817;1644;"IJ";"76071583";1022.00;" "
31818;1644;"GH";"66140669";17.00;"POJISTNE"
31819;1645;"EF";"64568751";9078.00;"SIPO"
31820;1646;"ST";"80997341";6521.00;"SIPO"
31821;1646;"QR";"99677460";1651.00;" "
31822;1647;"OP";"55010729";2412.00;"SIPO"
31823;1647;"GH";"78795104";1199.00;" "
31824;1647;"YZ";"39877331";12.00;"POJISTNE"
31825;1650;"IJ";"90931999";3649.00;"SIPO"
31826;1650;"OP";"60317361";9100.00;" "
31827;1651;"IJ";"71805852";1581.70;"LEASING"
31828;1652;"WX";"88888269";3422.00;"SIPO"
31829;1653;"EF";"37755870";4656.00;"SIPO"
31830;1655;"IJ";"20809352";4277.00;"SIPO"
31831;1655;"GH";"90691631";3827.00;" "
31832;1656;"IJ";"73249953";3954.30;"UVER"
31833;1656;"YZ";"10182565";12113.00;"SIPO"
31834;1657;"OP";"7076365";2156.00;"SIPO"
31835;1658;"UV";"35897404";1950.00;"SIPO"
31836;1658;"AB";"35908234";172.00;" "
31837;1659;"QR";"20080882";2806.00;"SIPO"
31838;1660;"OP";"50701344";2372.60;"LEASING"
31843;1662;"UV";"28918445";9626.00;"SIPO"
31844;1663;"QR";"95733749";2220.00;"SIPO"
31845;1663;"IJ";"38020986";420.00;"SIPO"
31846;1664;"UV";"6438845";5454.00;"SIPO"
31847;1665;"EF";"15931928";1578.00;"SIPO"
31848;1666;"AB";"31104207";2164.00;"SIPO"
31849;1668;"IJ";"84733837";3275.00;"SIPO"
31850;1669;"UV";"35302007";5562.00;"SIPO"
31851;1670;"WX";"84970950";1242.00;"SIPO"
31852;1670;"QR";"66763526";1312.00;"SIPO"
31853;1671;"AB";"10778803";2507.00;"SIPO"
31854;1671;"YZ";"17247677";502.00;"SIPO"
31855;1672;"ST";"9213483";3898.00;"SIPO"
31856;1673;"AB";"20515662";2447.00;"SIPO"
31857;1674;"WX";"74642348";3804.00;"SIPO"
31858;1675;"GH";"17588830";2125.00;"SIPO"
31861;1677;"IJ";"52726864";5530.00;"SIPO"
31862;1678;"IJ";"72718292";2952.00;"SIPO"
31863;1678;"OP";"54732525";1778.00;" "
31864;1679;"ST";"49590080";5087.00;"SIPO"
31865;1680;"QR";"16704351";5955.00;"SIPO"
31866;1681;"UV";"8172750";8550.00;"SIPO"
31867;1681;"AB";"76300596";6.00;" "
31868;1681;"YZ";"66121870";1032.00;"POJISTNE"
31869;1683;"WX";"63649123";1342.00;"SIPO"
31870;1683;"UV";"73280399";3239.00;" "
31871;1683;"MN";"25822711";345.00;"POJISTNE"
31872;1684;"GH";"35036838";2123.00;"LEASING"
31873;1685;"ST";"17528325";7968.00;"SIPO"
31874;1686;"UV";"27540904";1532.00;"SIPO"
31875;1686;"YZ";"74546420";1225.00;" "
31877;1688;"OP";"80142312";2249.00;"SIPO"
31878;1689;"MN";"89019840";2128.00;"SIPO"
31879;1690;"YZ";"11582345";3311.00;"SIPO"
31880;1691;"EF";"22764325";720.00;"SIPO"
31881;1691;"QR";"60282856";1214.00;" "
31884;1693;"WX";"14131403";2482.00;"LEASING"
31885;1693;"AB";"38757246";11276.00;"SIPO"
31886;1695;"AB";"53282368";14658.00;"SIPO"
31887;1696;"QR";"41205018";2159.00;"SIPO"
31888;1697;"QR";"38106852";408.00;"SIPO"
31889;1697;"AB";"30674797";1778.00;" "
31890;1697;"CD";"36977207";35.00;"POJISTNE"
31891;1698;"UV";"6397009";9642.00;"SIPO"
31892;1698;"CD";"30528074";3943.00;"UVER"
31893;1699;"IJ";"62475007";3463.00;"SIPO"
31894;1699;"EF";"2504826";19.00;"SIPO"
31895;1700;"AB";"93968033";6765.00;"SIPO"
31896;1701;"ST";"90327703";4425.30;"LEASING"
31897;1701;"MN";"99692040";7571.00;"SIPO"
31898;1702;"QR";"43392902";4689.00;"SIPO"
31899;1703;"CD";"73302203";3554.00;"SIPO"
31900;1704;"KL";"36175376";3285.00;"SIPO"
31901;1705;"KL";"33791291";5502.00;"SIPO"
31902;1706;"QR";"67938715";2058.00;"SIPO"
31903;1707;"YZ";"25559365";1196.90;"LEASING"
31904;1707;"KL";"16216141";7830.00;"SIPO"
31905;1708;"IJ";"89942037";4519.00;"SIPO"
31906;1708;"WX";"62805408";3339.00;" "
31907;1709;"MN";"20695013";3227.00;"SIPO"
31908;1710;"ST";"17466086";2071.00;"SIPO"
31909;1711;"KL";"38527757";183.00;"SIPO"
31910;1711;"KL";"75510221";188.00;" "
31911;1711;"CD";"58891451";2158.00;"POJISTNE"
31912;1712;"WX";"3848445";1626.00;"SIPO"
31913;1714;"MN";"79335272";3028.00;"SIPO"
31914;1716;"OP";"39169329";3575.00;"SIPO"
31915;1716;"ST";"972009";1032.00;" "
31916;1717;"ST";"11458802";2500.00;"SIPO"
31917;1718;"CD";"9266335";7178.00;"UVER"
31918;1718;"AB";"69613939";14456.00;"SIPO"
31919;1719;"UV";"80013709";2768.00;"SIPO"
31920;1722;"EF";"3686994";4472.00;"SIPO"
31921;1723;"AB";"25436383";1092.00;"SIPO"
31922;1723;"YZ";"10030848";3904.00;" "
31923;1723;"GH";"36498862";4676.00;"POJISTNE"
31924;1723;"ST";"47622954";8.00;" "
31925;1724;"QR";"97682117";1604.00;"SIPO"
31926;1726;"AB";"99886172";4438.00;"SIPO"
31927;1726;"OP";"61997002";2082.00;" "
31928;1726;"EF";"89946835";74.00;"POJISTNE"
31929;1726;"UV";"65941238";115.00;" "
31930;1727;"QR";"62198191";1794.00;"SIPO"
31931;1727;"EF";"22698265";1093.00;" "
31932;1727;"ST";"4687321";3723.00;"POJISTNE"
31933;1728;"OP";"84701668";4954.00;"SIPO"
31934;1729;"YZ";"10198331";6554.00;"SIPO"
31935;1730;"WX";"42885518";1978.00;"SIPO"
31936;1731;"QR";"29816907";2631.00;"SIPO"
31937;1732;"WX";"69793838";8050.00;"SIPO"
31938;1733;"UV";"52269470";3126.00;"LEASING"
31939;1733;"UV";"57563334";5808.00;"SIPO"
31940;1734;"UV";"77629792";9431.00;"SIPO"
31941;1736;"MN";"76685434";3666.00;"SIPO"
31942;1737;"GH";"66021996";3103.00;"SIPO"
31943;1737;"QR";"67832314";2329.00;" "
31944;1738;"MN";"79240321";1998.00;"SIPO"
31945;1739;"GH";"76534843";9979.00;"SIPO"
31946;1740;"WX";"75491714";2713.00;"SIPO"
31947;1741;"IJ";"79026174";2366.00;"SIPO"
31948;1742;"IJ";"12537497";3827.00;"SIPO"
31949;1743;"EF";"61555409";2279.00;"SIPO"
31950;1744;"KL";"26504409";3317.00;"SIPO"
31951;1747;"MN";"87503873";871.00;"SIPO"
31952;1747;"MN";"40159267";1118.00;" "
31956;1749;"AB";"64197915";4560.80;"LEASING"
31957;1749;"MN";"42665183";9678.00;"SIPO"
31958;1750;"MN";"37446361";4028.00;"SIPO"
31959;1750;"OP";"16547310";5517.00;" "
31964;1756;"GH";"88401656";6307.00;"SIPO"
31965;1758;"IJ";"45051741";9384.00;"SIPO"
31966;1758;"ST";"56174659";355.00;" "
31967;1759;"EF";"39091742";1856.00;"SIPO"
31968;1759;"WX";"8029026";1866.00;" "
31969;1760;"GH";"58458250";1458.00;"SIPO"
31970;1760;"WX";"63081288";251.00;"SIPO"
31971;1761;"AB";"93704944";3048.00;"SIPO"
31972;1761;"EF";"69640517";3407.00;" "
31973;1761;"ST";"75990485";294.00;"POJISTNE"
31974;1762;"CD";"73894780";853.00;"SIPO"
31975;1762;"QR";"49858301";3352.00;" "
31976;1762;"MN";"87955689";1972.00;"POJISTNE"
31977;1762;"QR";"76073628";6893.00;"UVER"
31978;1763;"UV";"70918726";1146.00;"SIPO"
31979;1763;"QR";"52545648";5539.00;" "
31980;1764;"CD";"31592887";5270.00;"SIPO"
31981;1765;"EF";"89295994";2011.00;"SIPO"
31982;1766;"KL";"85209738";4353.00;"SIPO"
31983;1766;"EF";"6482232";43.00;" "
31984;1766;"YZ";"88636147";49.00;"POJISTNE"
31985;1766;"OP";"41643542";2390.00;" "
31986;1766;"CD";"41536575";501.00;"UVER"
31987;1767;"ST";"54714965";2266.00;"SIPO"
31988;1767;"KL";"65165352";1523.00;" "
31989;1767;"IJ";"83130889";1040.00;"POJISTNE"
31990;1770;"EF";"27800739";8351.00;"SIPO"
31991;1771;"GH";"38500511";3052.00;"SIPO"
31992;1772;"WX";"51707452";5633.00;"UVER"
31993;1772;"IJ";"88971179";11994.00;"SIPO"
31994;1773;"ST";"35383325";2877.00;"SIPO"
31995;1774;"AB";"60821378";2170.00;"SIPO"
31996;1775;"QR";"25300705";2343.00;"SIPO"
31997;1776;"YZ";"86032962";5710.00;"SIPO"
31998;1776;"WX";"80855452";1800.00;"UVER"
31999;1777;"YZ";"22132706";1240.00;"SIPO"
32000;1777;"AB";"64771890";1418.00;" "
32001;1777;"AB";"96171360";1657.00;"POJISTNE"
32002;1778;"YZ";"55264913";3432.00;"SIPO"
32003;1779;"KL";"92837720";3023.00;"SIPO"
32004;1779;"EF";"47371226";1230.00;" "
32005;1779;"IJ";"7877719";61.00;"POJISTNE"
32006;1780;"UV";"76511865";5429.00;"SIPO"
32007;1782;"EF";"99716561";3231.00;"SIPO"
32008;1783;"EF";"7060194";6003.00;"SIPO"
32009;1784;"EF";"14724040";1785.00;"SIPO"
32010;1785;"IJ";"39795231";1722.00;"SIPO"
32011;1786;"QR";"45089298";8818.00;"SIPO"
32012;1787;"EF";"8468449";8033.20;"UVER"
32014;1790;"KL";"20001995";2096.00;"SIPO"
32015;1790;"ST";"2797884";1935.00;" "
32016;1791;"ST";"62828624";6956.00;"SIPO"
32017;1792;"IJ";"49249744";1712.00;"SIPO"
32018;1793;"IJ";"77564143";5182.00;"SIPO"
32019;1793;"ST";"32010120";1345.00;"LEASING"
32020;1794;"ST";"3015161";2867.00;"SIPO"
32021;1794;"MN";"76406907";1890.00;" "
32022;1794;"CD";"95064234";198.00;"POJISTNE"
32023;1794;"IJ";"75616937";47.00;" "
32024;1795;"MN";"78194093";3850.00;"SIPO"
32025;1796;"UV";"5695713";1809.00;"SIPO"
32026;1796;"AB";"33720845";1228.00;" "
32027;1797;"CD";"18348533";3835.00;"SIPO"
32028;1797;"ST";"92369353";4015.00;" "
32029;1798;"AB";"9787851";2602.00;"SIPO"
32030;1798;"MN";"65253668";1687.00;" "
32031;1798;"YZ";"15383804";4316.00;"POJISTNE"
32032;1799;"MN";"72883474";2514.00;"SIPO"
32033;1800;"KL";"54079008";5103.00;"SIPO"
32034;1800;"EF";"27750283";1643.00;" "
32035;1801;"OP";"33671474";4610.00;"UVER"
32036;1801;"QR";"49547737";4167.00;"SIPO"
32037;1801;"YZ";"80957543";3419.00;" "
32038;1801;"AB";"73968469";956.00;"POJISTNE"
32039;1802;"UV";"57112502";1112.00;"SIPO"
32040;1802;"CD";"33883029";1396.00;"SIPO"
32041;1803;"AB";"29663437";1474.00;"SIPO"
32042;1803;"YZ";"14515853";829.00;" "
32043;1805;"YZ";"56198263";2693.00;"LEASING"
32044;1805;"OP";"38994044";3110.00;"SIPO"
32045;1806;"UV";"84037089";2552.00;"SIPO"
32046;1807;"YZ";"25078994";4731.00;"SIPO"
32047;1808;"QR";"39164525";8033.20;"UVER"
32048;1809;"KL";"35650015";6269.00;"SIPO"
32049;1809;"WX";"62114232";183.00;" "
32050;1809;"WX";"80008905";6860.00;"POJISTNE"
32051;1810;"ST";"40205115";5925.00;"SIPO"
32052;1811;"EF";"84066038";3990.80;"UVER"
32053;1811;"ST";"37117743";4206.00;"SIPO"
32054;1811;"KL";"87739562";6745.00;" "
32055;1812;"KL";"96231013";1169.00;"SIPO"
32056;1812;"EF";"95304095";1133.00;" "
32057;1813;"GH";"39702093";812.00;"SIPO"
32058;1813;"QR";"343406";4350.00;" "
32059;1814;"QR";"75643884";3035.00;"SIPO"
32060;1815;"OP";"19580573";6037.00;"SIPO"
32061;1815;"QR";"69614529";3859.00;" "
32062;1816;"MN";"50690215";2824.00;"SIPO"
32063;1817;"CD";"57132309";9131.00;"SIPO"
32064;1819;"UV";"82792853";3990.80;"UVER"
32065;1819;"OP";"78877323";966.00;"SIPO"
32066;1819;"MN";"18223607";1236.00;" "
32067;1819;"UV";"82754003";8253.00;"POJISTNE"
32068;1820;"WX";"58238744";7794.00;"SIPO"
32069;1821;"IJ";"23474955";9385.00;"SIPO"
32070;1822;"IJ";"19228476";1996.00;"SIPO"
32071;1823;"QR";"10427672";2347.00;"SIPO"
32072;1824;"AB";"51449030";319.00;"SIPO"
32073;1824;"CD";"62974762";9515.00;" "
32074;1825;"QR";"87801843";1425.00;"SIPO"
32075;1825;"ST";"42349684";2688.00;" "
32076;1826;"OP";"62603348";9921.00;"SIPO"
32077;1827;"EF";"47742539";2567.00;"SIPO"
32078;1828;"KL";"22854000";2394.50;"LEASING"
32079;1828;"EF";"60668200";4036.00;"SIPO"
32080;1828;"UV";"98265254";1613.00;" "
32081;1828;"WX";"90934735";153.00;"POJISTNE"
32082;1828;"YZ";"21647364";1498.00;" "
32083;1829;"UV";"42750388";3684.00;"SIPO"
32084;1830;"YZ";"23603689";7692.00;"SIPO"
32085;1831;"KL";"26089942";2047.00;"SIPO"
32086;1832;"UV";"33134043";2072.10;"LEASING"
32087;1832;"QR";"46307826";3275.00;"SIPO"
32088;1832;"CD";"19165534";139.00;" "
32089;1832;"CD";"5385864";581.00;"POJISTNE"
32090;1832;"CD";"85279571";5933.00;" "
32091;1833;"KL";"98189168";1674.00;"SIPO"
32092;1834;"QR";"4736280";8084.00;"SIPO"
32093;1835;"GH";"45864230";5938.00;"SIPO"
32094;1835;"AB";"98761927";1431.00;" "
32095;1836;"YZ";"46282643";6666.00;"SIPO"
32096;1836;"EF";"2027774";1685.00;" "
32097;1837;"GH";"47965639";6387.00;"SIPO"
32098;1838;"EF";"65023559";2072.10;"LEASING"
32099;1838;"UV";"67060506";8940.00;"SIPO"
32100;1839;"OP";"76028460";3093.00;"SIPO"
32101;1841;"MN";"89823549";2840.00;"SIPO"
32102;1841;"KL";"52448677";259.00;" "
32104;1843;"QR";"70984434";2938.70;"UVER"
32105;1843;"QR";"62958741";6994.00;"SIPO"
32106;1844;"EF";"32871842";2161.00;"SIPO"
32107;1845;"QR";"5894870";12537.00;"SIPO"
32108;1846;"UV";"47556239";2062.00;"SIPO"
32109;1847;"MN";"59477126";1815.00;"SIPO"
32110;1848;"KL";"94460415";3473.00;"SIPO"
32115;1851;"WX";"48939102";3649.00;"SIPO"
32116;1852;"ST";"43960928";2199.00;"SIPO"
32117;1854;"IJ";"67782974";3948.00;"SIPO"
32118;1855;"MN";"27503836";2897.00;"SIPO"
32119;1856;"MN";"85599320";725.00;"SIPO"
32120;1856;"WX";"413990";1449.00;" "
32121;1857;"CD";"39414250";4295.00;"SIPO"
32122;1857;"GH";"97685545";279.00;" "
32123;1858;"ST";"97497385";3764.00;"SIPO"
32124;1859;"WX";"63530605";2826.00;"SIPO"
32125;1860;"GH";"54349380";2170.00;"SIPO"
32126;1861;"QR";"9564370";1574.00;"SIPO"
32127;1861;"AB";"86292242";1519.00;" "
32128;1862;"YZ";"95449792";6601.70;"UVER"
32129;1863;"GH";"79569941";3371.00;"SIPO"
32130;1863;"ST";"28247505";1096.00;" "
32131;1863;"QR";"11498463";201.00;"POJISTNE"
32133;1865;"EF";"61108732";1915.00;"SIPO"
32134;1866;"IJ";"75322639";5051.00;"SIPO"
32135;1866;"MN";"7592410";1896.00;"UVER"
32136;1868;"CD";"26658559";12111.00;"SIPO"
32137;1869;"YZ";"44563007";1054.00;"UVER"
32138;1872;"MN";"37390577";5886.00;"SIPO"
32139;1872;"UV";"67046397";137.00;" "
32141;1874;"ST";"15775823";2100.00;"SIPO"
32142;1875;"OP";"47586584";3094.00;"SIPO"
32143;1876;"IJ";"65358716";2329.00;"SIPO"
32144;1876;"YZ";"2049482";723.00;" "
32145;1876;"EF";"57234233";8710.00;"UVER"
32146;1877;"AB";"71872693";1198.00;"SIPO"
32147;1877;"UV";"99609601";629.00;"SIPO"
32148;1879;"WX";"53768026";907.00;"SIPO"
32149;1879;"QR";"75441211";1119.00;" "
32150;1881;"AB";"4048985";2046.00;"SIPO"
32151;1881;"CD";"72414660";3640.00;" "
32152;1882;"IJ";"5768174";1907.00;"SIPO"
32153;1882;"AB";"81505483";1936.00;" "
32154;1882;"OP";"35459327";60.00;"POJISTNE"
32157;1886;"QR";"56325697";4512.70;"UVER"
32158;1886;"KL";"65109085";4198.00;"SIPO"
32159;1887;"IJ";"2468169";5608.00;"SIPO"
32160;1888;"KL";"40829509";4780.00;"UVER"
32161;1888;"OP";"88992631";510.00;"SIPO"
32162;1888;"YZ";"35539561";3473.00;" "
32163;1888;"OP";"94599204";3269.00;"POJISTNE"
32164;1889;"OP";"90301942";3298.00;"SIPO"
32165;1891;"OP";"32430213";2039.00;"SIPO"
32166;1891;"YZ";"43767422";172.00;" "
32167;1891;"IJ";"13493419";293.00;"POJISTNE"
32168;1892;"OP";"48820698";2398.00;"SIPO"
32169;1893;"OP";"37540984";6289.00;"SIPO"
32170;1895;"IJ";"59814214";1791.50;"LEASING"
32171;1895;"YZ";"97079294";5810.00;"SIPO"
32172;1896;"AB";"37679821";1791.50;"LEASING"
32173;1896;"AB";"81584167";9463.00;"SIPO"
32174;1897;"EF";"82123648";1791.50;"LEASING"
32175;1897;"UV";"56447219";8458.00;"SIPO"
32176;1897;"OP";"60395377";2237.00;" "
32177;1897;"WX";"10508221";129.00;"POJISTNE"
32178;1899;"CD";"12900150";3081.00;"SIPO"
32179;1900;"KL";"4257697";7114.00;"SIPO"
32180;1901;"ST";"11394077";6355.00;"SIPO"
32181;1903;"QR";"99218499";1878.00;"SIPO"
32182;1903;"YZ";"5529422";260.00;" "
32183;1904;"WX";"72036003";2991.00;"SIPO"
32184;1904;"KL";"63970231";587.00;" "
32185;1904;"OP";"62933331";2257.00;"POJISTNE"
32186;1904;"WX";"91014575";1116.00;"LEASING"
32187;1905;"AB";"28957480";3506.00;"SIPO"
32188;1905;"WX";"17456478";3225.00;" "
32189;1905;"KL";"23034429";72.00;"POJISTNE"
32190;1906;"OP";"59762132";1872.80;"UVER"
32191;1906;"YZ";"62735038";7355.00;"SIPO"
32192;1906;"YZ";"40499287";158.00;" "
32193;1907;"OP";"72668206";8181.00;"SIPO"
32194;1907;"UV";"59887331";594.00;" "
